# Updated on: July 06 2021
# NOTE: short arm = nt 10000-125184587; long arm = nt 143184588-248946422 
gene_num,gene,chr,start,end,arm,type,strand,range_start,range_end,overlap
1562,NPHS2,1,179550539,179575987,long,gene,minus,179358681,179591612,True
1563,TDRD5,1,179591613,179691272,long,gene,plus,179575988,179727762,
1564,FAM163A,1,179727763,179816198,long,gene,plus,179691273,179839975,
1565,TOR1AIP2,1,179839976,179877803,long,gene,minus,179816199,179882284,
1566,TOR1AIP1,1,179882285,179920076,long,gene,plus,179877804,179954772,
1567,CEP350,1,179954773,180114875,long,gene,plus,179920077,180154868,
1568,QSOX1,1,180154869,180204030,long,gene,plus,180114876,180228371,
1569,LHX4,1,180228372,180278984,long,gene,plus,180204031,180632021,True
1570,ACBD6,1,180269663,180502577,long,gene,minus,180204031,180632021,True
1571,XPR1,1,180632022,180890279,long,gene,plus,180502578,180912896,
1572,KIAA1614,1,180912897,180951614,long,gene,plus,180890280,180972724,
1573,STX6,1,180972725,181022917,long,gene,minus,180951615,181033386,
1574,MR1,1,181033387,181061938,long,gene,plus,181022918,181088699,
1575,IER5,1,181088700,181092900,long,gene,plus,181061939,181317711,
1576,CACNA1E,1,181317712,181808084,long,gene,plus,181092901,182053739,
1577,ZNF648,1,182053740,182081725,long,gene,minus,181808085,182378097,
1578,GLUL,1,182378098,182391790,long,gene,minus,182081726,182398116,
1579,TEDDM1,1,182398117,182400667,long,gene,minus,182391791,182447875,
1580,RGSL1,1,182447876,182560597,long,gene,plus,182400668,182573633,
1581,RNASEL,1,182573634,182589285,long,gene,minus,182560598,182598622,
1582,RGS16,1,182598623,182604389,long,gene,minus,182589286,182641813,
1583,RGS8,1,182641814,182753293,long,gene,minus,182604390,182789772,
1584,NPL,1,182789773,182830384,long,gene,plus,182753294,182839346,
1585,DHX9,1,182839347,182887982,long,gene,plus,182830385,182899864,
1586,SHCBP1L,1,182899865,182953166,long,gene,minus,182887983,183023419,
1587,LAMC1,1,183023420,183145592,long,gene,plus,182953167,183186263,
1588,LAMC2,1,183186264,183245127,long,gene,plus,183145593,183248236,
1589,NMNAT2,1,183248237,183418380,long,gene,minus,183245128,183471992,
1590,SMG7,1,183471993,183554193,long,gene,plus,183418381,183555561,
1591,NCF2,1,183555562,183590914,long,gene,minus,183554194,183620845,
1592,ARPC5,1,183620846,183635783,long,gene,minus,183590915,183636093,
1593,RGL1,1,183636094,183928532,long,gene,plus,183635784,183929661,True
1594,APOBEC4,1,183646275,183653316,long,gene,minus,183635784,183929661,True
1595,COLGALT2,1,183929662,184037728,long,gene,minus,183928533,184051729,
1596,TSEN15,1,184051730,184097485,long,gene,plus,184037729,184387028,
1597,C1orf21,1,184387029,184629019,long,gene,plus,184097486,184690236,
1598,EDEM3,1,184690237,184754907,long,gene,minus,184629020,184791031,
1599,NIBAN1,1,184791032,184974508,long,gene,minus,184754908,185045429,
1600,RNF2,1,185045430,185102603,long,gene,plus,184974509,185118100,
1601,TRMT1L,1,185118101,185157098,long,gene,minus,185102604,185292366,True
1602,SWT1,1,185157060,185291781,long,gene,plus,185102604,185292366,True
1603,IVNS1ABP,1,185292367,185317292,long,gene,minus,185291782,185734390,
1604,HMCN1,1,185734391,186190949,long,gene,plus,185317293,186296272,
1605,PRG4,1,186296273,186314567,long,gene,plus,186190950,186375761,True
1606,TPR,1,186311652,186375253,long,gene,minus,186190950,186375761,True
1607,ODR4,1,186375762,186421375,long,gene,plus,186375254,186443565,
1608,PDC,1,186443566,186461114,long,gene,minus,186421376,186671790,
1609,PTGS2,1,186671791,186680423,long,gene,minus,186461115,186828948,
1610,PLA2G4A,1,186828949,186988981,long,gene,plus,186680424,190097657,
1611,BRINP3,1,190097658,190477997,long,gene,minus,186988982,192158461,
1612,RGS18,1,192158462,192187172,long,gene,plus,190477998,192316991,
1613,RGS21,1,192316992,192367285,long,gene,plus,192187173,192575772,
1614,RGS1,1,192575773,192580024,long,gene,plus,192367286,192636146,
1615,RGS13,1,192636147,192660311,long,gene,plus,192580025,192809038,
1616,RGS2,1,192809039,192812275,long,gene,plus,192660312,193012253,
1617,UCHL5,1,193012254,193060140,long,gene,minus,192812276,193096464,True
1618,RO60,1,193059454,193091777,long,gene,plus,192812276,193096464,True
1619,GLRX2,1,193096465,193106114,long,gene,minus,193091778,193122030,
1620,CDC73,1,193122031,193254815,long,gene,plus,193106115,196225778,True
1621,B3GALT2,1,193178730,193186613,long,gene,minus,193106115,196225778,True
1622,KCNT2,1,196225779,196608560,long,gene,minus,193254816,196652032,
1623,CFH,1,196652033,196747504,long,gene,plus,196608561,196774815,
1624,CFHR3,1,196774816,196795407,long,gene,plus,196747505,196819730,
1625,CFHR1,1,196819731,196832189,long,gene,plus,196795408,196888050,
1626,CFHR4,1,196888051,196918911,long,gene,plus,196832190,196943737,
1627,CFHR2,1,196943738,196959622,long,gene,plus,196918912,196975021,
1628,CFHR5,1,196975022,197009725,long,gene,plus,196959623,197038740,
1629,F13B,1,197038741,197067264,long,gene,minus,197009726,197084126,
1630,ASPM,1,197084127,197146669,long,gene,minus,197067265,197153681,
1631,ZBTB41,1,197153682,197201390,long,gene,minus,197146670,197201503,
1632,CRB1,1,197201504,197478455,long,gene,plus,197201391,197504747,
1633,DENND1B,1,197504748,197782138,long,gene,minus,197478456,197902629,
1634,C1orf53,1,197902630,197907362,long,gene,plus,197782139,197912463,
1635,LHX9,1,197912464,197935478,long,gene,plus,197907363,198156997,
1636,NEK7,1,198156998,198322420,long,gene,plus,197935479,198523221,
1637,ATP6V1G3,1,198523222,198540945,long,gene,minus,198322421,198639024,
1638,PTPRC,1,198639025,198757476,long,gene,plus,198540946,200027709,
1639,NR5A2,1,200027710,200177415,long,gene,plus,198757477,200404950,
1640,ZNF281,1,200404951,200410036,long,gene,minus,200177416,200551496,
1641,KIF14,1,200551497,200620791,long,gene,minus,200410037,200640804,
1642,DDX59,1,200640805,200669969,long,gene,minus,200620792,200738892,
1643,CAMSAP2,1,200738893,200860707,long,gene,plus,200669970,200872980,
1644,GPR25,1,200872981,200874178,long,gene,plus,200860708,200891073,
1645,INAVA,1,200891074,200915742,long,gene,plus,200874179,200969389,
1646,KIF21B,1,200969390,201023714,long,gene,minus,200915743,201039508,
1647,CACNA1S,1,201039509,201112453,long,gene,minus,201023715,201113942,
1648,ASCL5,1,201113943,201127184,long,gene,minus,201112454,201134771,
1649,TMEM9,1,201134772,201171625,long,gene,minus,201127185,201190779,
1650,IGFN1,1,201190780,201228952,long,gene,plus,201171626,201283505,
1651,PKP1,1,201283506,201332989,long,gene,plus,201228953,201359013,
1652,TNNT2,1,201359014,201377828,long,gene,minus,201332990,201380832,
1653,LAD1,1,201380833,201399324,long,gene,minus,201377829,201403783,
1654,TNNI1,1,201403784,201421730,long,gene,minus,201399325,201464277,
1655,PHLDA3,1,201464278,201469188,long,gene,minus,201421731,201483529,
1656,CSRP1,1,201483530,201507123,long,gene,minus,201469189,201539126,
1657,NAV1,1,201539127,201826969,long,gene,plus,201507124,201829156,
1658,IPO9,1,201829157,201884291,long,gene,plus,201826970,201888676,
1659,SHISA4,1,201888677,201892587,long,gene,plus,201884292,201896455,
1660,LMOD1,1,201896456,201946548,long,gene,minus,201892588,201955502,
1661,TIMM17A,1,201955503,201970664,long,gene,plus,201946549,201982647,
1662,RNPEP,1,201982648,202006143,long,gene,plus,201970665,202010582,
1663,ELF3,1,202010583,202017183,long,gene,plus,202006144,202118668,
1664,GPR37L1,1,202118669,202133592,long,gene,plus,202017184,202147011,True
1665,ARL8A,1,202133404,202144737,long,gene,minus,202017184,202147011,True
1666,PTPN7,1,202147012,202161588,long,gene,minus,202144738,202193798,
1667,LGR6,1,202193799,202319761,long,gene,plus,202161589,202331656,
1668,UBE2T,1,202331657,202341936,long,gene,minus,202319762,202348698,
1669,PPP1R12B,1,202348699,202592702,long,gene,plus,202341937,202724494,True
1670,SYT2,1,202590596,202710454,long,gene,minus,202341937,202724494,True
1671,KDM5B,1,202724495,202809470,long,gene,minus,202710455,202878281,
1672,RABIF,1,202878282,202889149,long,gene,minus,202809471,202891115,
1673,KLHL12,1,202891116,202928628,long,gene,minus,202889150,202940824,
1674,ADIPOR1,1,202940825,202958572,long,gene,minus,202928629,202961872,
1675,CYB5R1,1,202961873,202967257,long,gene,minus,202958573,203007373,
1676,TMEM183A,1,203007374,203024848,long,gene,plus,202967258,203026490,
1677,PPFIA4,1,203026491,203078736,long,gene,plus,203024849,203083128,
1678,MYOG,1,203083129,203086012,long,gene,minus,203078737,203127704,
1679,ADORA1,1,203127705,203167405,long,gene,plus,203086013,203167810,
1680,MYBPH,1,203167811,203175826,long,gene,minus,203167406,203178930,
1681,CHI3L1,1,203178931,203186704,long,gene,minus,203175827,203216078,
1682,CHIT1,1,203216079,203229673,long,gene,minus,203186705,203305518,
1683,BTG2,1,203305519,203309602,long,gene,plus,203229674,203340627,
1684,FMOD,1,203340628,203351122,long,gene,minus,203309603,203475805,
1685,PRELP,1,203475806,203491352,long,gene,plus,203351123,203494152,
1686,OPTC,1,203494153,203508949,long,gene,plus,203491353,203626831,
1687,ATP2B4,1,203626832,203744081,long,gene,plus,203508950,203765131,
1688,LAX1,1,203765132,203778175,long,gene,plus,203744082,203795622,
1689,ZC3H11A,1,203795623,203854126,long,gene,plus,203778176,203861598,True
1690,ZBED6,1,203797523,203801074,long,gene,plus,203778176,203861598,True
1691,SNRPE,1,203861599,203871152,long,gene,plus,203854127,204073095,
1692,SOX13,1,204073096,204127743,long,gene,plus,203871153,204131061,
1693,ETNK2,1,204131062,204152044,long,gene,minus,204127744,204154818,
1694,REN,1,204154819,204166337,long,gene,minus,204152045,204190340,
1695,KISS1,1,204190341,204196491,long,gene,minus,204166338,204198157,
1696,GOLT1A,1,204198158,204214092,long,gene,minus,204196492,204218852,
1697,PLEKHA6,1,204218853,204378377,long,gene,minus,204214093,204398683,
1698,PPP1R15B,1,204398684,204412454,long,gene,minus,204378378,204422632,
1699,PIK3C2B,1,204422633,204494815,long,gene,minus,204412455,204516376,
1700,MDM4,1,204516377,204558120,long,gene,plus,204494816,204617169,
1701,LRRN2,1,204617170,204685836,long,gene,minus,204558121,204828651,
1702,NFASC,1,204828652,205022822,long,gene,plus,204685837,205042936,
1703,CNTN2,1,205042937,205078289,long,gene,plus,205022823,205083128,
1704,TMEM81,1,205083129,205084460,long,gene,minus,205078290,205086141,
1705,RBBP5,1,205086142,205122015,long,gene,minus,205084461,205142496,
1706,DSTYK,1,205142497,205211702,long,gene,minus,205122016,205227945,
1707,TMCC2,1,205227946,205273343,long,gene,plus,205211703,205302058,
1708,NUAK2,1,205302059,205321745,long,gene,minus,205273344,205336060,
1709,KLHDC8A,1,205336061,205357039,long,gene,minus,205321746,205381377,
1710,LEMD1,1,205381378,205449956,long,gene,minus,205357040,205504592,
1711,CDK18,1,205504593,205532793,long,gene,plus,205449957,205569013,
1712,MFSD4A,1,205569014,205602918,long,gene,plus,205532794,205607942,
1713,ELK4,1,205607943,205632872,long,gene,minus,205602919,205657850,
1714,SLC45A3,1,205657851,205680509,long,gene,minus,205632873,205712821,
1715,NUCKS1,1,205712822,205750220,long,gene,minus,205680510,205767985,
1716,RAB29,1,205767986,205775487,long,gene,minus,205750221,205789094,
1717,SLC41A1,1,205789095,205813759,long,gene,minus,205775488,205828024,
1718,PM20D1,1,205828025,205850132,long,gene,minus,205813760,205913047,
1719,SLC26A9,1,205913048,205943472,long,gene,minus,205850133,205976739,
1720,RAB7B,1,205976740,206003470,long,gene,minus,205943473,206009263,
1721,CTSE,1,206009264,206023899,long,gene,minus,206003471,206053172,
1722,RHEX,1,206053173,206102449,long,gene,plus,206023900,206106935,
1723,AVPR1B,1,206106936,206117388,long,gene,minus,206102450,206186178,
1724,FAM72A,1,206186179,206205773,long,gene,minus,206117389,206470242,True
1725,SRGAP2,1,206203541,206464436,long,gene,plus,206117389,206470242,True
1726,IKBKE,1,206470243,206496890,long,gene,plus,206464437,206507530,
1727,RASSF5,1,206507531,206589448,long,gene,plus,206496891,206635535,True
1728,EIF2D,1,206572484,206612466,long,gene,minus,206496891,206635535,True
1729,DYRK3,1,206635536,206655158,long,gene,plus,206612467,206684904,
1730,MAPKAPK2,1,206684905,206734283,long,gene,plus,206655159,206767601,
1731,IL10,1,206767602,206772494,long,gene,minus,206734284,206863564,True
1732,IL19,1,206770773,206842981,long,gene,plus,206734284,206863564,True
1733,IL20,1,206863565,206869223,long,gene,plus,206842982,206897403,
1734,IL24,1,206897404,206904139,long,gene,plus,206869224,206928521,True
1735,FCMR,1,206903282,206922001,long,gene,minus,206869224,206928521,True
1736,PIGR,1,206928522,206946466,long,gene,minus,206922002,206957954,
1737,FCAMR,1,206957955,206970657,long,gene,minus,206946467,207018520,
1738,C1orf116,1,207018521,207032761,long,gene,minus,206970658,207043848,
1739,YOD1,1,207043849,207053116,long,gene,minus,207032762,207088794,True
1740,PFKFB2,1,207053063,207081027,long,gene,plus,207032762,207088794,True
1741,C4BPB,1,207088795,207099993,long,gene,plus,207081028,207104231,
1742,C4BPA,1,207104232,207144972,long,gene,plus,207099994,207321673,
1743,CD55,1,207321674,207360966,long,gene,plus,207144973,207454327,
1744,CR2,1,207454328,207489892,long,gene,plus,207360967,207496156,
1745,CR1,1,207496157,207641765,long,gene,plus,207489893,207645132,
1746,CR1L,1,207645133,207723703,long,gene,plus,207641766,207752037,
1747,CD46,1,207752038,207795516,long,gene,plus,207723704,207880971,
1748,CD34,1,207880972,207911125,long,gene,minus,207795517,208022241,
1749,PLXNA2,1,208022242,208244384,long,gene,minus,207911126,209583713,
1750,CAMK1G,1,209583714,209613939,long,gene,plus,208244385,209614869,
1751,LAMB3,1,209614870,209652467,long,gene,minus,209613940,209675411,
1752,G0S2,1,209675412,209676390,long,gene,plus,209652468,209686178,
1753,HSD11B1,1,209686179,209734929,long,gene,plus,209676391,209756052,
1754,TRAF3IP3,1,209756053,209782317,long,gene,plus,209734930,209785616,True
1755,C1orf74,1,209779208,209784559,long,gene,minus,209734930,209785616,True
1756,IRF6,1,209785617,209806142,long,gene,minus,209784560,209827971,
1757,UTP25,1,209827972,209857565,long,gene,plus,209806143,209938164,
1758,SYT14,1,209938165,210171389,long,gene,plus,209857566,210232795,
1759,SERTAD4,1,210232796,210246863,long,gene,plus,210171390,210327872,
1760,HHAT,1,210327873,210676298,long,gene,plus,210246864,210678313,
1761,KCNH1,1,210678314,211134148,long,gene,minus,210676299,211259365,
1762,RCOR3,1,211259366,211316385,long,gene,plus,211134149,211326593,
1763,TRAF5,1,211326594,211374946,long,gene,plus,211316386,211476521,
1764,RD3,1,211476522,211492162,long,gene,minus,211374947,211571567,
1765,SLC30A1,1,211571568,211579161,long,gene,minus,211492163,211658255,
1766,NEK2,1,211658256,211675621,long,gene,minus,211579162,211743456,
1767,LPGAT1,1,211743457,211830763,long,gene,minus,211675622,211940327,
1768,INTS7,1,211940328,212035557,long,gene,minus,211830764,212035747,
1769,DTL,1,212035748,212105013,long,gene,plus,212035558,212285409,
1770,PPP2R5A,1,212285410,212361853,long,gene,plus,212105014,212363927,
1771,PACC1,1,212363928,212414886,long,gene,minus,212361854,212432919,
1772,NENF,1,212432920,212446379,long,gene,plus,212414887,212565406,
1773,ATF3,1,212565407,212620777,long,gene,plus,212446380,212624473,
1774,FAM71A,1,212624474,212626775,long,gene,plus,212620778,212686416,
1775,BATF3,1,212686417,212699943,long,gene,minus,212626776,212726152,
1776,NSL1,1,212726153,212798900,long,gene,minus,212699944,212830140,True
1777,TATDN3,1,212791833,212816830,long,gene,plus,212699944,212830140,True
1778,SPATA45,1,212830141,212847649,long,gene,minus,212816831,212858274,
1779,FLVCR1,1,212858275,212899363,long,gene,plus,212847650,212950540,
1780,VASH2,1,212950541,212991585,long,gene,plus,212899364,212992181,
1781,ANGEL2,1,212992182,213015872,long,gene,minus,212991586,213051240,
1782,RPS6KC1,1,213051241,213378753,long,gene,plus,213015873,213983238,
1783,PROX1,1,213983239,214041510,long,gene,plus,213378754,214281158,
1784,SMYD2,1,214281159,214337136,long,gene,plus,214041511,214348699,
1785,PTPN14,1,214348700,214551677,long,gene,minus,214337137,214603194,
1786,CENPF,1,214603195,214664571,long,gene,plus,214551678,215002919,
1787,KCNK2,1,215002920,215237093,long,gene,plus,214664572,215567303,
1788,KCTD3,1,215567304,215621807,long,gene,plus,215237094,215622890,
1789,USH2A,1,215622891,216423448,long,gene,minus,215621808,216503245,
1790,ESRRG,1,216503246,217137702,long,gene,minus,216423449,217426991,
1791,GPATCH2,1,217426992,217631090,long,gene,minus,217137703,217631332,
1792,SPATA17,1,217631333,217871696,long,gene,plus,217631091,218285292,
1793,RRP15,1,218285293,218337983,long,gene,plus,217871697,218345335,
1794,TGFB2,1,218345336,218444619,long,gene,plus,218337984,219173849,
1795,LYPLAL1,1,219173850,219445121,long,gene,plus,218444620,219608011,
1796,ZC3H11B,1,219608012,219613145,long,gene,minus,219445122,219910394,
1797,SLC30A10,1,219910395,219959098,long,gene,minus,219613146,219968599,
1798,EPRS1,1,219968600,220046505,long,gene,minus,219959099,220057481,
1799,BPNT1,1,220057482,220089916,long,gene,minus,220046506,220094131,
1800,IARS2,1,220094132,220148041,long,gene,plus,220089917,220148292,
1801,RAB3GAP2,1,220148293,220272453,long,gene,minus,220148042,220528135,
1802,MARK1,1,220528136,220664461,long,gene,plus,220272454,220690362,
1803,C1orf115,1,220690363,220699153,long,gene,plus,220664462,220747416,
1804,MTARC2,1,220747417,220784815,long,gene,plus,220699154,220786696,
1805,MTARC1,1,220786697,220819659,long,gene,plus,220784816,220879442,
1806,HLX,1,220879443,220885059,long,gene,plus,220819660,221701423,
1807,DUSP10,1,221701424,221742091,long,gene,minus,220885060,222501520,
1808,HHIPL2,1,222501521,222548104,long,gene,minus,221742092,222557901,
1809,TAF1A,1,222557902,222590096,long,gene,minus,222548105,222618096,
1810,MIA3,1,222618097,222668007,long,gene,plus,222590097,222668012,
1811,AIDA,1,222668013,222712895,long,gene,minus,222668008,222737201,True
1812,BROX,1,222712564,222735196,long,gene,plus,222668008,222737201,True
1813,FAM177B,1,222737202,222772193,long,gene,plus,222735197,222814513,
1814,DISP1,1,222814514,223005995,long,gene,plus,222772194,223108400,
1815,TLR5,1,223108401,223143281,long,gene,minus,223005996,223220825,
1816,SUSD4,1,223220826,223365271,long,gene,minus,223143282,223393414,
1817,CCDC185,1,223393415,223395465,long,gene,plus,223365272,223541608,
1818,CAPN8,1,223541609,223665734,long,gene,minus,223395466,223701596,
1819,CAPN2,1,223701597,223776018,long,gene,plus,223665735,223779892,
1820,TP53BP2,1,223779893,223845954,long,gene,minus,223776019,224114110,
1821,FBXO28,1,224114111,224162047,long,gene,plus,223845955,224183239,
1822,DEGS1,1,224183240,224193441,long,gene,plus,224162048,224227344,
1823,NVL,1,224227345,224330187,long,gene,minus,224193442,224356878,
1824,CNIH4,1,224356879,224379452,long,gene,plus,224330188,224385145,
1825,WDR26,1,224385146,224434797,long,gene,minus,224379453,224928421,True
1826,CNIH3,1,224434640,224740554,long,gene,plus,224379453,224928421,True
1827,DNAH14,1,224928422,225399292,long,gene,plus,224740555,225401501,
1828,LBR,1,225401502,225428821,long,gene,minus,225399293,225486828,
1829,ENAH,1,225486829,225660046,long,gene,minus,225428822,225777825,
1830,SRP9,1,225777826,225790464,long,gene,plus,225660047,225810123,
1831,EPHX1,1,225810124,225845563,long,gene,plus,225790465,225886281,True
1832,TMEM63A,1,225840556,225882720,long,gene,minus,225790465,225886281,True
1833,LEFTY1,1,225886282,225889146,long,gene,minus,225882721,225919877,
1834,PYCR2,1,225919878,225924250,long,gene,minus,225889147,225936602,
1835,LEFTY2,1,225936603,225941367,long,gene,minus,225924251,225982701,
1836,SDE2,1,225982702,225999343,long,gene,minus,225941368,226061830,
1837,H3-3A,1,226061831,226072019,long,gene,plus,225999344,226144678,
1838,ACBD3,1,226144679,226186741,long,gene,minus,226072020,226223663,
1839,MIXL1,1,226223664,226227060,long,gene,plus,226186742,226231148,
1840,LIN9,1,226231149,226310082,long,gene,minus,226227061,226360690,
1841,PARP1,1,226360691,226408093,long,gene,minus,226310083,226548745,
1842,STUM,1,226548746,226609230,long,gene,plus,226408094,226631689,
1843,ITPKB,1,226631690,226739296,long,gene,minus,226609231,226870593,
1844,PSEN2,1,226870594,226903829,long,gene,plus,226739297,226939338,
1845,COQ8A,1,226939339,226987544,long,gene,plus,226903830,226989857,
1846,CDC42BPA,1,226989858,227318502,long,gene,minus,226987545,227563555,
1847,ZNF678,1,227563556,227679669,long,gene,plus,227318503,227728167,
1848,SNAP47,1,227728168,227781228,long,gene,plus,227679670,227815684,True
1849,JMJD4,1,227731191,227735499,long,gene,minus,227679670,227815684,True
1850,PRSS38,1,227815685,227846470,long,gene,plus,227781229,227918655,
1851,WNT9A,1,227918656,227947932,long,gene,minus,227846471,228006997,
1852,WNT3A,1,228006998,228067113,long,gene,plus,227947933,228082707,
1853,ARF1,1,228082708,228099212,long,gene,plus,228067114,228100730,
1854,C1orf35,1,228100731,228103325,long,gene,minus,228099213,228106679,
1855,MRPL55,1,228106680,228111746,long,gene,minus,228103326,228140083,
1856,GUK1,1,228140084,228148955,long,gene,plus,228111747,228149929,
1857,GJC2,1,228149930,228159826,long,gene,plus,228148956,228165803,
1858,IBA57,1,228165804,228182257,long,gene,plus,228159827,228208043,
1859,OBSCN,1,228208044,228378876,long,gene,plus,228182258,228393671,
1860,TRIM11,1,228393672,228406835,long,gene,minus,228378877,228406876,
1861,TRIM17,1,228406877,228416882,long,gene,minus,228406836,228424844,
1862,H3-4,1,228424845,228425360,long,gene,minus,228416883,228457363,
1863,H2AW,1,228457364,228457873,long,gene,minus,228425361,228458102,
1864,H2BU1,1,228458103,228458558,long,gene,plus,228457874,228487381,
1865,RNF187,1,228487382,228496188,long,gene,plus,228458559,228644646,
1866,RHOU,1,228644647,228746669,long,gene,plus,228496189,229271110,
1867,RAB4A,1,229271111,229305894,long,gene,plus,228746670,229321014,
1868,CCSAP,1,229321015,229343795,long,gene,minus,229305895,229431244,
1869,ACTA1,1,229431245,229434094,long,gene,minus,229343796,229440258,
1870,NUP133,1,229440259,229508342,long,gene,minus,229434095,229516581,
1871,ABCB10,1,229516582,229558988,long,gene,minus,229508343,229593110,
1872,TAF5L,1,229593111,229626122,long,gene,minus,229558989,229626246,
1873,URB2,1,229626247,229660200,long,gene,plus,229626123,230057788,
1874,GALNT2,1,230057789,230282122,long,gene,plus,229660201,230314489,
1875,PGBD5,1,230314490,230426332,long,gene,minus,230282123,230642480,
1876,COG2,1,230642481,230693982,long,gene,plus,230426333,230702522,
1877,AGT,1,230702523,230745583,long,gene,minus,230693983,230747288,
1878,CAPN9,1,230747289,230803356,long,gene,plus,230745584,230837118,
1879,C1orf198,1,230837119,230869591,long,gene,minus,230803357,230906242,
1880,TTC13,1,230906243,230978872,long,gene,minus,230869592,230979081,
1881,ARV1,1,230979082,231000733,long,gene,plus,230978873,231018957,
1882,FAM89A,1,231018958,231040254,long,gene,minus,231000734,231162057,
1883,TRIM67,1,231162058,231221565,long,gene,plus,231040255,231223764,
1884,C1orf131,1,231223765,231241175,long,gene,minus,231221566,231241209,
1885,GNPAT,1,231241210,231277973,long,gene,plus,231241176,231332752,
1886,EXOC8,1,231332753,231337852,long,gene,minus,231277974,231337979,
1887,SPRTN,1,231337980,231355023,long,gene,plus,231337853,231363755,
1888,EGLN1,1,231363756,231422332,long,gene,minus,231355024,231528668,
1889,TSNAX,1,231528669,231566524,long,gene,plus,231422333,231626789,
1890,DISC1,1,231626790,232041272,long,gene,plus,231566525,232397964,
1891,SIPA1L2,1,232397965,232630496,long,gene,minus,232041273,232805415,
1892,MAP10,1,232805416,232809929,long,gene,plus,232630497,232950610,
1893,NTPCR,1,232950611,232983882,long,gene,plus,232809930,233327723,True
1894,PCNX2,1,232983435,233295730,long,gene,minus,232809930,233327723,True
1895,MAP3K21,1,233327724,233385148,long,gene,plus,233295731,233614105,
1896,KCNK1,1,233614106,233672514,long,gene,plus,233385149,233904675,
1897,SLC35F3,1,233904676,234324511,long,gene,plus,233672515,234373455,
1898,COA6,1,234373456,234385080,long,gene,plus,234324512,234391312,
1899,TARBP1,1,234391313,234479179,long,gene,minus,234385081,234604268,
1900,IRF2BP2,1,234604269,234610178,long,gene,minus,234479180,235109340,
1901,TOMM20,1,235109341,235128837,long,gene,minus,234610179,235131182,
1902,RBM34,1,235131183,235161280,long,gene,minus,235128838,235166894,
1903,ARID4B,1,235166895,235328224,long,gene,minus,235161281,235367426,True
1904,GGPS1,1,235327216,235344532,long,gene,plus,235161281,235367426,True
1905,TBCE,1,235367427,235452443,long,gene,plus,235344533,235547684,True
1906,B3GALNT2,1,235440654,235504481,long,gene,minus,235344533,235547684,True
1907,GNG4,1,235547685,235650608,long,gene,minus,235504482,235661030,
1908,LYST,1,235661031,235883713,long,gene,minus,235650609,235975829,
1909,NID1,1,235975830,236065092,long,gene,minus,235883714,236142528,
1910,GPR137B,1,236142529,236213535,long,gene,plus,236065093,236394285,True
1911,ERO1B,1,236213064,236281983,long,gene,minus,236065093,236394285,True
1912,EDARADD,1,236394286,236484930,long,gene,plus,236281984,236518213,
1913,LGALS8,1,236518214,236552981,long,gene,plus,236484931,236686498,True
1914,HEATR1,1,236549005,236604516,long,gene,minus,236484931,236686498,True
1915,ACTN2,1,236686499,236764631,long,gene,plus,236604517,236794303,
1916,MTR,1,236794304,236903981,long,gene,plus,236764632,237004102,
1917,MT1HL1,1,237004103,237004441,long,gene,minus,236903982,237042183,
1918,RYR2,1,237042184,237833988,long,gene,plus,237004442,237882403,
1919,ZP4,1,237882404,237890922,long,gene,minus,237833989,239386564,
1920,CHRM3,1,239386565,239915450,long,gene,plus,237890923,240091882,
1921,FMN2,1,240091883,240475187,long,gene,plus,239915451,240489572,
1922,GREM2,1,240489573,240612372,long,gene,minus,240475188,240774741,
1923,RGS7,1,240774742,241357230,long,gene,minus,240612373,241497602,
1924,FH,1,241497603,241519755,long,gene,minus,241357231,241531882,
1925,KMO,1,241531883,241595642,long,gene,plus,241519756,241628850,True
1926,OPN3,1,241593124,241640369,long,gene,minus,241519756,241652277,True
1927,CHML,1,241628851,241640369,long,gene,minus,241595643,241652277,True
1928,WDR64,1,241652278,241802777,long,gene,plus,241640370,241847966,
1929,EXO1,1,241847967,241889939,long,gene,plus,241802778,241957766,
1930,BECN2,1,241957767,241959062,long,gene,plus,241889940,241995193,
1931,MAP1LC3C,1,241995194,242001393,long,gene,minus,241959063,242082985,
1932,PLD5,1,242082986,242530546,long,gene,minus,242001394,243124427,
1933,CEP170,1,243124428,243255796,long,gene,minus,242530547,243488232,True
1934,SDCCAG8,1,243255418,243503683,long,gene,plus,242530547,244048652,True
1935,AKT3,1,243488233,243851079,long,gene,minus,243255797,244048652,True
1936,ZBTB18,1,244048653,244057476,long,gene,plus,243851080,244352061,
1937,C1orf100,1,244352062,244389896,long,gene,plus,244057477,244408493,
1938,ADSS2,1,244408494,244452060,long,gene,minus,244389897,244652759,True
1939,CATSPERE,1,244452013,244640504,long,gene,plus,244389897,244652759,True
1940,DESI2,1,244652760,244709033,long,gene,plus,244640505,244835305,
1941,COX20,1,244835306,244845063,long,gene,plus,244709034,244850296,
1942,HNRNPU,1,244850297,244864543,long,gene,minus,244845064,244969681,
1943,EFCAB2,1,244969682,245125228,long,gene,plus,244864544,245154984,
1944,KIF26B,1,245154985,245709432,long,gene,plus,245125229,245749341,
1945,SMYD3,1,245749342,246507279,long,gene,minus,245709433,246540560,
1946,TFB2M,1,246540561,246566261,long,gene,minus,246507280,246566337,
1947,CNST,1,246566338,246668595,long,gene,plus,246566262,246724408,
1948,SCCPDH,1,246724409,246768137,long,gene,plus,246668596,246839097,
